id,programa_id,nombre,descripcion,created_at,updated_at,deleted_at
1362,1321,2022A,CUATRIMESTRAL,2022/10/10 12:03,1900/01/01 00:00,1900/01/01 00:00
1363,1321,2022B,CUATRIMESTRAL,2022/10/10 13:02,1900/01/01 00:00,1900/01/01 00:00
1364,1321,2022C,CUATRIMESTRAL,2022/10/10 13:29,1900/01/01 00:00,1900/01/01 00:00
1365,259,2022C,CUATRIMESTRAL,2022/10/11 12:00,1900/01/01 00:00,1900/01/01 00:00
1366,441,2022B,SEMESTRAL ,2022/10/11 14:07,1900/01/01 00:00,1900/01/01 00:00
1367,446,2022C,Cuatrimestral,2022/10/12 16:26,2022/10/12 16:26,1900/01/01 00:00
1368,445,2022C,Cuatrimestral,2022/10/12 16:28,1900/01/01 00:00,1900/01/01 00:00
1369,299,2017A,semestral,2022/10/14 11:07,1900/01/01 00:00,1900/01/01 00:00
1370,97,2022C,Cuatrimestral,2022/10/14 14:04,1900/01/01 00:00,1900/01/01 00:00
1371,818,2019B,SEMESTRAL,2022/10/17 12:10,1900/01/01 00:00,1900/01/01 00:00
1372,818,2020A,SEMESTRAL,2022/10/17 12:17,1900/01/01 00:00,1900/01/01 00:00
1373,107,2022C,CUATRIMESTRE,2022/10/17 16:13,1900/01/01 00:00,1900/01/01 00:00
1374,138,2022C,CUATRIMESTRE,2022/10/17 17:54,1900/01/01 00:00,1900/01/01 00:00
1375,206,2022C,CUATRIMESTRAL,2022/10/17 18:40,1900/01/01 00:00,1900/01/01 00:00
1376,210,2022C,CUATRIMESTRAL,2022/10/17 18:41,1900/01/01 00:00,1900/01/01 00:00
1377,717,2022B,SEMESTRAL,2022/10/17 20:41,1900/01/01 00:00,1900/01/01 00:00
1378,348,2022B,SEMESTRAL,2022/10/17 21:19,1900/01/01 00:00,1900/01/01 00:00
1379,345,2022B,SEMESTRAL,2022/10/17 21:35,1900/01/01 00:00,1900/01/01 00:00
1380,299,2021A,semestral,2022/10/18 08:57,1900/01/01 00:00,1900/01/01 00:00
1381,299,2017B,semestral,2022/10/18 08:57,1900/01/01 00:00,1900/01/01 00:00
1382,299,2018A,semestral,2022/10/18 08:58,1900/01/01 00:00,1900/01/01 00:00
1383,299,2018B,semestral,2022/10/18 08:58,1900/01/01 00:00,1900/01/01 00:00
1384,299,2019B,semestral,2022/10/18 08:58,1900/01/01 00:00,1900/01/01 00:00
1385,299,2020A,semestral,2022/10/18 08:59,1900/01/01 00:00,1900/01/01 00:00
1386,299,2020B,semestral,2022/10/18 08:59,1900/01/01 00:00,1900/01/01 00:00
1387,299,2021B,semestral,2022/10/18 08:59,1900/01/01 00:00,1900/01/01 00:00
1388,133,2022C,CUATRIMESTRAL,2022/10/18 10:53,1900/01/01 00:00,1900/01/01 00:00
1389,257,2022C,CUATRIMESTRAL,2022/10/18 16:57,1900/01/01 00:00,1900/01/01 00:00
1390,128,2022C,CUATRIMESTRAL,2022/10/18 17:01,2023/02/17 15:46,1900/01/01 00:00
1391,258,2022C,CUATRIMESTRAL,2022/10/18 17:47,1900/01/01 00:00,1900/01/01 00:00
1392,259,2022C,CUATRIMESTRAL,2022/10/18 17:54,1900/01/01 00:00,1900/01/01 00:00
1393,260,2022C,CUATRIMESTRAL,2022/10/18 18:43,1900/01/01 00:00,1900/01/01 00:00
1394,728,2022A,Cuatrimestral,2022/10/19 14:26,1900/01/01 00:00,1900/01/01 00:00
1395,968,2022C,CUATRIMESTRAL,2022/10/20 16:30,1900/01/01 00:00,1900/01/01 00:00
1396,969,2022C,CUATRIMESTRAL,2022/10/20 16:37,1900/01/01 00:00,1900/01/01 00:00
1397,101,2020B,SEPTIEMBRE 2020 - MARZO 2022,2022/10/21 03:10,1900/01/01 00:00,1900/01/01 00:00
1398,728,2022B,Cuatrimestral,2022/10/21 10:46,1900/01/01 00:00,1900/01/01 00:00
1399,1019,2022B,CUATRIMESTRAL,2022/10/24 12:45,1900/01/01 00:00,1900/01/01 00:00
1400,1019,2022B,CUATRIMESTRAL,2022/10/24 12:46,1900/01/01 00:00,1900/01/01 00:00
1401,1019,2022B,CUATRIMESTRAL,2022/10/24 12:46,1900/01/01 00:00,1900/01/01 00:00
1402,308,2019A,SEMESTRAL,2022/10/24 20:37,1900/01/01 00:00,1900/01/01 00:00
1403,308,2019B,SEMESTRAL,2022/10/24 20:37,1900/01/01 00:00,1900/01/01 00:00
1404,308,2020A,SEMESTRAL,2022/10/24 20:37,1900/01/01 00:00,1900/01/01 00:00
1405,308,2020B,SEMESTRAL,2022/10/24 20:37,1900/01/01 00:00,1900/01/01 00:00
1406,308,2017A,SEMESTRAL,2022/10/24 20:38,1900/01/01 00:00,1900/01/01 00:00
1407,308,2017B,SEMESTRAL,2022/10/24 20:38,1900/01/01 00:00,1900/01/01 00:00
1408,308,2018A,SEMESTRAL,2022/10/24 20:38,1900/01/01 00:00,1900/01/01 00:00
1409,308,2018B,SEMESTRAL,2022/10/24 20:38,1900/01/01 00:00,1900/01/01 00:00
1410,308,2021B,SEMESTRAL,2022/10/24 20:39,1900/01/01 00:00,1900/01/01 00:00
1411,26,2022B,SEMESTRAL,2022/10/26 13:28,1900/01/01 00:00,1900/01/01 00:00
1412,333,2019A,SEMESTRAL,2022/10/26 13:31,1900/01/01 00:00,1900/01/01 00:00
1413,229,2022C,CUATRIMESTRAL,2022/10/26 13:34,1900/01/01 00:00,1900/01/01 00:00
1414,236,2022C,CUATRIMESTRAL,2022/10/26 13:55,1900/01/01 00:00,1900/01/01 00:00
1415,1431,2020A,SEMESTRAL,2022/10/26 14:12,1900/01/01 00:00,1900/01/01 00:00
1416,216,2022C,CUATRIMESTRAL,2022/10/27 12:56,1900/01/01 00:00,1900/01/01 00:00
1417,74,2022C,CUATRIMESTRAL,2022/10/27 13:05,1900/01/01 00:00,1900/01/01 00:00
1418,1431,2020B,SEMESTRAL,2022/10/27 13:16,1900/01/01 00:00,1900/01/01 00:00
1419,333,2019B,SEMESTRAL,2022/10/27 13:36,1900/01/01 00:00,1900/01/01 00:00
1420,333,2020A,SEMESTRAL,2022/10/27 13:37,1900/01/01 00:00,1900/01/01 00:00
1421,333,2020B,SEMESTRAL,2022/10/27 13:37,1900/01/01 00:00,1900/01/01 00:00
1422,333,2021A,SEMESTRAL,2022/10/27 13:37,1900/01/01 00:00,1900/01/01 00:00
1423,333,2021B,SEMESTRAL,2022/10/27 13:37,2022/10/27 13:38,1900/01/01 00:00
1424,333,2022A,SEMESTRAL,2022/10/27 13:37,2022/10/27 13:38,1900/01/01 00:00
1425,333,2022B,SEMESTRAL,2022/10/27 13:37,1900/01/01 00:00,1900/01/01 00:00
1426,1431,2021A,SEMESTRAL,2022/10/27 13:48,1900/01/01 00:00,1900/01/01 00:00
1427,1431,2021B,SEMESTRAL,2022/10/27 14:28,1900/01/01 00:00,1900/01/01 00:00
1428,1431,2022A,SEMESTRAL,2022/10/27 14:52,1900/01/01 00:00,1900/01/01 00:00
1429,849,2019B,SEMESTRAL,2022/10/28 14:32,1900/01/01 00:00,1900/01/01 00:00
1430,849,2020A,SEMESTRAL,2022/10/28 14:33,1900/01/01 00:00,1900/01/01 00:00
1431,849,2020B,SEMESTRAL,2022/10/28 14:33,1900/01/01 00:00,1900/01/01 00:00
1432,668,2022B,CUATRIMESTRAL,2022/10/31 08:35,1900/01/01 00:00,1900/01/01 00:00
1433,739,2020A,SEMESTRAL,2022/10/31 13:43,1900/01/01 00:00,1900/01/01 00:00
1434,233,2022C,CUATRIMESTRAL,2022/10/31 14:12,1900/01/01 00:00,1900/01/01 00:00
1435,670,2022C,CUATRIMESTRAL,2022/10/31 14:42,1900/01/01 00:00,1900/01/01 00:00
1436,671,2022C,CUATRIMESTRAL,2022/10/31 14:43,1900/01/01 00:00,1900/01/01 00:00
1437,672,2022C,CUATRIMESTRAL,2022/10/31 14:44,1900/01/01 00:00,1900/01/01 00:00
1438,673,2022C,CUATRIMESTRAL,2022/10/31 14:45,1900/01/01 00:00,1900/01/01 00:00
1439,675,2022C,CUATRIMESTRAL,2022/10/31 14:46,1900/01/01 00:00,1900/01/01 00:00
1440,681,2020C,CUATRIMESTRAL,2022/11/01 08:42,1900/01/01 00:00,1900/01/01 00:00
1441,421,2022C,CUATRIMESTRAL,2022/11/01 09:52,1900/01/01 00:00,1900/01/01 00:00
1442,724,2022B,SEMESTRAL,2022/11/01 10:15,1900/01/01 00:00,1900/01/01 00:00
1443,681,2021A,CUATRIMESTRAL,2022/11/01 10:29,1900/01/01 00:00,1900/01/01 00:00
1444,681,2021B,CUATRIMESTRAL,2022/11/01 12:37,1900/01/01 00:00,1900/01/01 00:00
1445,681,2021C,CUATRIMESTRAL,2022/11/01 12:53,1900/01/01 00:00,1900/01/01 00:00
1446,1645,2021C,Cuatrimestre 2021-C,2022/11/01 15:47,1900/01/01 00:00,1900/01/01 00:00
1447,1645,2022A,Cuatrimestre 2022-A,2022/11/01 15:48,1900/01/01 00:00,1900/01/01 00:00
1448,1645,2022B,Cuatrimestre 2022-B,2022/11/01 15:48,1900/01/01 00:00,1900/01/01 00:00
1449,1645,2022C,Cuatrimestre 2022-C,2022/11/01 15:48,1900/01/01 00:00,1900/01/01 00:00
1450,682,2020C,CUATRIMESTRAL,2022/11/01 16:44,1900/01/01 00:00,1900/01/01 00:00
1451,739,2021A,SEMESTRAL,2022/11/03 12:42,1900/01/01 00:00,1900/01/01 00:00
1452,667,2022A,CUATRIMSTRAL,2022/11/03 13:18,1900/01/01 00:00,1900/01/01 00:00
1453,668,2022C,CUATRIMESTRAL,2022/11/04 13:14,1900/01/01 00:00,1900/01/01 00:00
1454,119,EQUIV,GRUPO UNICO ,2022/11/08 15:07,1900/01/01 00:00,1900/01/01 00:00
1455,1151,2022C,CUATRIMESTRAL FLEXIBLE,2022/11/08 15:48,2023/09/09 09:35,1900/01/01 00:00
1456,577,2022C,CUATRIMESTRAL,2022/11/10 13:01,1900/01/01 00:00,1900/01/01 00:00
1457,98,2022C,CUATRIMESTRAL,2022/11/10 13:01,1900/01/01 00:00,1900/01/01 00:00
1458,149,2022C,CUATRIMESTRAL,2022/11/10 13:02,1900/01/01 00:00,1900/01/01 00:00
1459,157,2022C,CUATRIMESTRAL,2022/11/10 13:02,1900/01/01 00:00,1900/01/01 00:00
1460,160,2022C,CUATRIMESTRAL,2022/11/10 13:02,1900/01/01 00:00,1900/01/01 00:00
1461,187,2021C,CUATRIMESTRAL,2022/11/10 13:12,1900/01/01 00:00,1900/01/01 00:00
1462,223,2022C,CUATRIMESTRAL,2022/11/10 17:35,1900/01/01 00:00,1900/01/01 00:00
1463,224,2022C,CUATRIMESTRAL,2022/11/10 17:35,1900/01/01 00:00,1900/01/01 00:00
1464,215,2022C,CUATRIMESTRAL,2022/11/11 13:51,1900/01/01 00:00,1900/01/01 00:00
1465,187,2022B,CUATRIMESTRAL,2022/11/11 14:48,1900/01/01 00:00,1900/01/01 00:00
1466,187,2022A,CUATRIMESTRAL,2022/11/11 14:56,1900/01/01 00:00,1900/01/01 00:00
1467,187,2022C,CUATRIMESTRAL,2022/11/11 15:07,1900/01/01 00:00,1900/01/01 00:00
1468,499,2022C,CICLO CUATRIMESTRAL ,2022/11/13 10:23,1900/01/01 00:00,1900/01/01 00:00
1469,682,2016C,CUATRIMESTRAL,2022/11/15 00:16,1900/01/01 00:00,1900/01/01 00:00
1470,682,2017A,CUATRIMESTRAL,2022/11/15 00:31,1900/01/01 00:00,1900/01/01 00:00
1471,682,2017B,CUATRIMESTRAL,2022/11/15 00:54,1900/01/01 00:00,1900/01/01 00:00
1472,682,2020A,CUATRIMESTRAL,2022/11/15 01:03,1900/01/01 00:00,1900/01/01 00:00
1473,682,2020B,CUATRIMESTRAL,2022/11/15 01:23,1900/01/01 00:00,1900/01/01 00:00
1474,944,2020A,CUATRIMESTRAL,2022/11/15 11:39,2022/11/16 14:22,1900/01/01 00:00
1475,944,2020B,CUATRIMESTRAL,2022/11/15 11:40,2022/11/17 09:20,1900/01/01 00:00
1476,944,2020C,CUATRIMESTRAL,2022/11/15 11:40,2022/11/17 09:20,1900/01/01 00:00
1477,944,2021A,CUATRIMESTRAL,2022/11/15 12:07,2022/11/17 09:20,1900/01/01 00:00
1478,944,2021B,CUATRIMESTRAL,2022/11/15 12:07,2022/11/17 09:20,1900/01/01 00:00
1479,944,2021C,CUATRIMESTRAL,2022/11/15 12:07,2022/11/17 09:20,1900/01/01 00:00
1480,944,2022A,CUATRIMESTRAL,2022/11/15 12:08,2022/11/17 09:21,1900/01/01 00:00
1481,944,2022B,CUATRIMESTRAL,2022/11/15 12:08,2022/11/17 09:22,1900/01/01 00:00
1482,944,2022C,CUATRIMESTRAL,2022/11/15 12:08,2022/11/17 09:22,1900/01/01 00:00
1483,720,2021C,CUATRIMESTRAL,2022/11/15 16:33,1900/01/01 00:00,1900/01/01 00:00
1484,720,2022A,CUATRIMESTRAL,2022/11/15 16:34,1900/01/01 00:00,1900/01/01 00:00
1485,720,2022B,CUATRIMESTRAL,2022/11/15 16:34,1900/01/01 00:00,1900/01/01 00:00
1486,839,2019B,SEMESTRAL,2022/11/15 17:22,1900/01/01 00:00,1900/01/01 00:00
1487,849,2019A,SEMESTRAL,2022/11/15 18:03,1900/01/01 00:00,1900/01/01 00:00
1488,850,2020C,CUATRIMESTRAL,2022/11/15 18:59,1900/01/01 00:00,1900/01/01 00:00
1489,1430,2022A,CUATRIMESTRAL,2022/11/16 16:19,1900/01/01 00:00,1900/01/01 00:00
1490,1430,2022B,CUATRIMESTRAL,2022/11/16 16:20,1900/01/01 00:00,1900/01/01 00:00
1491,1430,2022C,CUATRIMESTRAL,2022/11/16 16:20,1900/01/01 00:00,1900/01/01 00:00
1492,16,2019A,SEMESTRAL,2022/11/17 11:43,1900/01/01 00:00,1900/01/01 00:00
1493,284,2017C,CUATRIMESTRAL,2022/11/17 13:52,1900/01/01 00:00,1900/01/01 00:00
1494,187,2022C,CUATRIMESTRAL,2022/11/18 12:53,1900/01/01 00:00,1900/01/01 00:00
1495,697,2021A,CUATRIMESTRAL,2022/11/22 10:55,1900/01/01 00:00,1900/01/01 00:00
1496,739,2021B,SEMESTRAL,2022/11/22 18:16,1900/01/01 00:00,1900/01/01 00:00
1497,667,2022B,CUATRIMSTRAL,2022/11/23 11:23,1900/01/01 00:00,1900/01/01 00:00
1498,722,2022B,SEMESTRAL,2022/11/24 11:15,1900/01/01 00:00,1900/01/01 00:00
1499,17,2019B,CUATRIMESTRAL,2022/11/24 12:45,1900/01/01 00:00,1900/01/01 00:00
1500,17,2019C,CUATRIMESTRAL,2022/11/24 12:53,1900/01/01 00:00,1900/01/01 00:00
1501,290,2019A,CUATRIMESTRAL,2022/11/24 13:12,1900/01/01 00:00,1900/01/01 00:00
1502,290,2019B,CUATRIMESTRAL,2022/11/24 13:21,1900/01/01 00:00,1900/01/01 00:00
1503,290,2020A,CUATRIMESTRAL,2022/11/24 13:28,1900/01/01 00:00,1900/01/01 00:00
1504,20,2020B,CUATRIMESTRAL,2022/11/24 13:33,1900/01/01 00:00,1900/01/01 00:00
1505,20,2020C,CUATRIMESTRAL,2022/11/24 13:38,1900/01/01 00:00,1900/01/01 00:00
1506,667,2022C,CUATRIMESTRAL ,2022/11/25 16:36,2022/11/25 16:36,1900/01/01 00:00
1507,308,2022A,semestral,2022/11/28 09:38,1900/01/01 00:00,1900/01/01 00:00
1508,308,2022B,semestral,2022/11/28 09:38,1900/01/01 00:00,1900/01/01 00:00
1509,188,2022A,SEMESTRE,2022/11/28 10:43,1900/01/01 00:00,1900/01/01 00:00
1510,188,2022B,SEMESTRE,2022/11/28 10:43,1900/01/01 00:00,1900/01/01 00:00
1511,248,2019C,NULL,2022/11/28 13:39,1900/01/01 00:00,1900/01/01 00:00
1512,299,2022A,SEMESTRAL,2022/11/30 10:42,1900/01/01 00:00,1900/01/01 00:00
1513,299,2022B,SEMESTRAL,2022/11/30 10:43,1900/01/01 00:00,1900/01/01 00:00
1514,666,2017A,CUATRIMESTRAL,2022/12/02 11:25,1900/01/01 00:00,1900/01/01 00:00
1515,666,2017B,CUATRIMESTRAL,2022/12/02 12:19,1900/01/01 00:00,1900/01/01 00:00
1516,666,2017C,CUATRIMESTRAL,2022/12/02 12:44,1900/01/01 00:00,1900/01/01 00:00
1517,666,2018A,CUATRIMESTRAL,2022/12/02 13:27,1900/01/01 00:00,1900/01/01 00:00
1518,666,2018B,CUATRIMESTRAL,2022/12/02 14:14,1900/01/01 00:00,1900/01/01 00:00
1519,666,2018C,CUATRIMESTRAL,2022/12/02 16:03,1900/01/01 00:00,1900/01/01 00:00
1520,666,2019A,CUATRIMESTRAL,2022/12/02 16:44,1900/01/01 00:00,1900/01/01 00:00
1521,1431,2019A,SEMESTRAL,2022/12/08 10:25,1900/01/01 00:00,1900/01/01 00:00
1522,1396,2019A,SEMESTRAL,2022/12/08 10:30,1900/01/01 00:00,1900/01/01 00:00
1523,1182,2019B,SEMESTRAL NONES 19B - 1RA G 19B-23A - 1.ºLPE,2022/12/08 18:03,2022/12/08 20:21,1900/01/01 00:00
1524,1182,2020A,SEMESTRAL PARES 20A - 2.ºLPE,2022/12/08 18:05,2022/12/08 20:21,1900/01/01 00:00
1525,1182,2020B,SEMESTRAL NONES 20B - 2DA G 20B-24A - 1.º Y 3.ºLPE,2022/12/08 18:06,2022/12/08 20:22,1900/01/01 00:00
1526,1244,2019B,SEMESTRAL NONES 19B - 1RA G 19B-23A - 1.ºLCE,2022/12/08 18:08,2022/12/08 20:31,1900/01/01 00:00
1527,1244,2020A,SEMESTRAL PARES 20A - 2.ºLCE,2022/12/08 18:09,2022/12/08 20:31,1900/01/01 00:00
1528,1244,2020B,SEMESTRAL NONES 20B - 2DA G 20B-24A - 1.º Y 3.ºLCE,2022/12/08 18:09,2022/12/08 20:33,1900/01/01 00:00
1529,1182,2021A,SEMESTRAL PARES 21A - 2.º Y 4.ºLPE,2022/12/08 20:23,1900/01/01 00:00,1900/01/01 00:00
1530,1182,2021B,SEMESTRAL NONES 21B - 3.º Y 5.ºLPE,2022/12/08 20:23,1900/01/01 00:00,1900/01/01 00:00
1531,1182,2022A,SEMESTRAL PARES 22A - 4.º Y 6.ºLPE,2022/12/08 20:24,1900/01/01 00:00,1900/01/01 00:00
1532,1182,2022B,SEMESTRAL NONES 22B - 3ERA G 22B-26A - 1.º; 5.º Y 7.º LPE,2022/12/08 20:24,1900/01/01 00:00,1900/01/01 00:00
1533,1244,2021A,SEMESTRAL PARES 21A - 2.º Y 4.ºLCE,2022/12/08 20:34,1900/01/01 00:00,1900/01/01 00:00
1534,1244,2021B,SEMESTRAL NONES 21B - 3.º Y 5.ºLCE,2022/12/08 20:35,1900/01/01 00:00,1900/01/01 00:00
1535,1244,2022A,SEMESTRAL PARES 22A - 4.º Y 6.ºLCE,2022/12/08 20:35,1900/01/01 00:00,1900/01/01 00:00
1536,1244,2022B,SEMESTRAL NONES 22B - 3ERA G 22B-26A - 1.º; 5.º Y 7.º LCE,2022/12/08 20:36,1900/01/01 00:00,1900/01/01 00:00
1537,973,2020A,CUATRIMESTRAL,2022/12/09 10:22,1900/01/01 00:00,1900/01/01 00:00
1538,973,2020C,CUATRIMESTRAL,2022/12/09 10:22,1900/01/01 00:00,1900/01/01 00:00
1539,973,2021B,CUATRIMESTRAL,2022/12/09 10:23,1900/01/01 00:00,1900/01/01 00:00
1540,973,2021C,CUATRIMESTRAL,2022/12/09 10:23,1900/01/01 00:00,1900/01/01 00:00
1541,973,2022B,CUATRIMESTRAL,2022/12/09 10:23,1900/01/01 00:00,1900/01/01 00:00
1542,973,2022C,CUATRIMESTRAL,2022/12/09 10:25,1900/01/01 00:00,1900/01/01 00:00
1543,422,2020A,CUATRIMESTRAL,2022/12/09 10:26,1900/01/01 00:00,1900/01/01 00:00
1544,422,2020C,CUATRIMESTRAL,2022/12/09 10:26,1900/01/01 00:00,1900/01/01 00:00
1545,422,2021A,CUATRIMESTRAL,2022/12/09 10:26,1900/01/01 00:00,1900/01/01 00:00
1546,422,2021B,CUATRIMESTRAL,2022/12/09 10:27,1900/01/01 00:00,1900/01/01 00:00
1547,422,2021C,CUATRIMESTRAL,2022/12/09 10:27,1900/01/01 00:00,1900/01/01 00:00
1548,422,2022A,CUATRIMESTRAL,2022/12/09 10:27,1900/01/01 00:00,1900/01/01 00:00
1549,422,2022B,CUATRIMESTRAL,2022/12/09 10:27,1900/01/01 00:00,1900/01/01 00:00
1550,422,2022C,CUATRIMESTRAL,2022/12/09 10:28,1900/01/01 00:00,1900/01/01 00:00
1551,1029,2020A,CUATRIMESTRAL,2022/12/09 10:28,1900/01/01 00:00,1900/01/01 00:00
1552,1029,2020C,CUATRIMESTRAL,2022/12/09 10:28,1900/01/01 00:00,1900/01/01 00:00
1553,1029,2021B,CUATRIMESTRAL,2022/12/09 10:28,1900/01/01 00:00,1900/01/01 00:00
1554,1029,2021C,CUATRIMESTRAL,2022/12/09 10:29,1900/01/01 00:00,1900/01/01 00:00
1555,1029,2022A,CUATRIMESTRAL,2022/12/09 10:29,1900/01/01 00:00,1900/01/01 00:00
1556,1029,2022B,CUATRIMESTRAL,2022/12/09 10:29,1900/01/01 00:00,1900/01/01 00:00
1557,1029,2022C,CUATRIMESTRAL,2022/12/09 10:29,1900/01/01 00:00,1900/01/01 00:00
1558,1050,2020A,CUATRIMESTRAL,2022/12/09 10:47,1900/01/01 00:00,1900/01/01 00:00
1559,1050,2020B,CUATRIMESTRAL,2022/12/09 10:47,1900/01/01 00:00,1900/01/01 00:00
1560,1050,2020C,CUATRIMESTRAL ,2022/12/09 10:51,2022/12/09 10:51,1900/01/01 00:00
1561,920,2018A,SEMESTRAL,2022/12/13 10:30,2022/12/13 10:30,1900/01/01 00:00
1562,10,2022B,SEMESTRAL,2022/12/13 13:31,1900/01/01 00:00,1900/01/01 00:00
1563,973,2020B,CUATRIMESTRAL,2022/12/14 11:55,1900/01/01 00:00,1900/01/01 00:00
1564,973,2021A,CUATRIMESTRAL,2022/12/14 11:55,1900/01/01 00:00,1900/01/01 00:00
1565,973,2022A,CUATRIMESTRAL,2022/12/14 11:59,1900/01/01 00:00,1900/01/01 00:00
1566,212,2022B,SEMESTRAL,2022/12/14 15:09,1900/01/01 00:00,1900/01/01 00:00
1567,750,2022C,CUATRIMESTRAL,2022/12/16 13:11,2023/05/25 13:43,1900/01/01 00:00
1568,1332,2019B,SEMESTRAL,2022/12/16 15:58,1900/01/01 00:00,1900/01/01 00:00
1569,1332,2020A,SEMESTRAL,2022/12/16 15:59,2022/12/16 16:00,1900/01/01 00:00
1570,1332,2020B,SEMESTRAL,2022/12/16 16:00,1900/01/01 00:00,1900/01/01 00:00
1571,1332,2021A,SEMESTRAL,2022/12/16 16:00,1900/01/01 00:00,1900/01/01 00:00
1572,1332,2021B,SEMESTRAL,2022/12/16 16:01,1900/01/01 00:00,1900/01/01 00:00
1573,1332,2022A,SEMESTRAL,2022/12/16 16:01,1900/01/01 00:00,1900/01/01 00:00
1574,1332,2022B,SEMESTRAL,2022/12/16 16:02,1900/01/01 00:00,1900/01/01 00:00
1575,1375,2019B,SEMESTRAL,2022/12/16 16:24,1900/01/01 00:00,1900/01/01 00:00
1576,1375,2020A,SEMESTRAL,2022/12/16 16:29,1900/01/01 00:00,1900/01/01 00:00
1577,1375,2020B,SEMESTRAL,2022/12/16 16:30,1900/01/01 00:00,1900/01/01 00:00
1578,1375,2021A,SEMESTRAL,2022/12/16 16:32,2022/12/16 16:36,1900/01/01 00:00
1579,1375,2021B,SEMESTRAL,2022/12/16 16:36,1900/01/01 00:00,1900/01/01 00:00
1580,1375,2022A,SEMESTRAL,2022/12/16 16:43,1900/01/01 00:00,1900/01/01 00:00
1581,39,2023A,CUATRIMESTRE,2022/12/17 12:39,2023/01/12 11:18,1900/01/01 00:00
1582,849,2021A,SEMESTRAL,2022/12/22 10:58,1900/01/01 00:00,1900/01/01 00:00
1583,215,2023A,CUATRIMESTRAL,2022/12/22 11:17,1900/01/01 00:00,1900/01/01 00:00
1584,849,2021B,SEMESTRAL,2022/12/23 15:37,2022/12/23 15:37,1900/01/01 00:00
1585,1375,2022B,SEMESTRAL,2022/12/28 11:43,1900/01/01 00:00,1900/01/01 00:00
1586,33,2020A,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1587,33,2020B,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1588,33,2020C,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1589,33,2021A,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1590,33,2021B,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1591,33,2021C,CUATRIMESTRAL,2022/12/28 13:11,1900/01/01 00:00,1900/01/01 00:00
1592,33,2022A,CUATRIMESTRAL,2022/12/28 13:12,1900/01/01 00:00,1900/01/01 00:00
1593,33,2022B,CUATRIMESTRAL,2022/12/28 13:12,1900/01/01 00:00,1900/01/01 00:00
1594,33,2022C,CUATRIMESTRAL,2022/12/28 13:12,1900/01/01 00:00,1900/01/01 00:00
1595,1449,2020A,CUATRIMESTRAL,2022/12/28 14:10,1900/01/01 00:00,1900/01/01 00:00
1596,1449,2020B,CUATRIMESTRAL,2022/12/28 14:10,1900/01/01 00:00,1900/01/01 00:00
1597,1449,2020C,CUATRIMESTRAL,2022/12/28 14:11,1900/01/01 00:00,1900/01/01 00:00
1598,1449,2021A,CUATRIMESTRAL,2022/12/28 14:11,1900/01/01 00:00,1900/01/01 00:00
1599,1449,2021B,CUATRIMESTRAL,2022/12/28 14:11,1900/01/01 00:00,1900/01/01 00:00
1600,1449,2021C,CUATRIMESTRAL,2022/12/28 14:11,1900/01/01 00:00,1900/01/01 00:00
1601,1449,2022A,CUATRIMESTRAL,2022/12/28 14:11,1900/01/01 00:00,1900/01/01 00:00
1602,1449,2022B,CUATRIMESTRAL,2022/12/28 14:12,1900/01/01 00:00,1900/01/01 00:00
1603,1449,2022C,CUATRIMESTRAL,2022/12/28 14:12,1900/01/01 00:00,1900/01/01 00:00
1604,841,2020C,CUATRIMESTRAL,2022/12/29 11:15,1900/01/01 00:00,1900/01/01 00:00
1605,841,2021C,CUATRIMESTRAL,2022/12/29 11:15,1900/01/01 00:00,1900/01/01 00:00
1606,841,2021A,CUATRIMESTRAL,2022/12/29 11:16,1900/01/01 00:00,1900/01/01 00:00
1607,841,2021B,CUATRIMESTRAL,2022/12/29 11:16,1900/01/01 00:00,1900/01/01 00:00
1608,841,2022A,CUATRIMESTRAL,2022/12/29 11:16,1900/01/01 00:00,1900/01/01 00:00
1609,841,2022B,CUATRIMESTRAL,2022/12/29 11:16,1900/01/01 00:00,1900/01/01 00:00
1610,841,2022C,CUATRIMESTRAL,2022/12/29 11:16,1900/01/01 00:00,1900/01/01 00:00
1611,965,2022C,CUATRIMESTRAL,2023/01/01 19:27,1900/01/01 00:00,1900/01/01 00:00
1612,791,2022C,CUATRIMESTRAL,2023/01/01 19:34,1900/01/01 00:00,1900/01/01 00:00
1613,1008,2022C,CUATRIMESTRAL,2023/01/01 20:11,1900/01/01 00:00,1900/01/01 00:00
1614,1008,2023A,CUATRIMESTRAL,2023/01/01 22:04,1900/01/01 00:00,1900/01/01 00:00
1615,98,2023A,CUATRIMESTRAL,2023/01/02 15:02,1900/01/01 00:00,1900/01/01 00:00
1616,149,2023A,CUATRIMESTRAL,2023/01/02 15:24,1900/01/01 00:00,1900/01/01 00:00
1617,577,2023A,CUATRIMESTRAL,2023/01/02 15:27,1900/01/01 00:00,1900/01/01 00:00
