id,estado_id,nombre,created_at
557,14,Mezquitic,2022-02-22 11:03:56
558,14,Villa Guerrero,2022-02-22 11:03:56
559,14,Bolaños,2022-02-22 11:03:56
560,14,Totatiche,2022-02-22 11:03:56
561,14,Colotlán,2022-02-22 11:03:56
562,14,Santa María de los Ángeles,2022-02-22 11:03:56
563,14,Huejúcar,2022-02-22 11:03:56
564,14,Chimaltitán,2022-02-22 11:03:56
565,14,San Martín de Bolaños,2022-02-22 11:03:56
566,14,Tequila,2022-02-22 11:03:56
567,14,Hostotipaquillo,2022-02-22 11:03:56
568,14,Magdalena,2022-02-22 11:03:56
569,14,Etzatlán,2022-02-22 11:03:56
570,14,San Marcos,2022-02-22 11:03:56
571,14,San Juanito de Escobedo,2022-02-22 11:03:56
572,14,Ameca,2022-02-22 11:03:56
573,14,Ahualulco de Mercado,2022-02-22 11:03:56
574,14,Teuchitlán,2022-02-22 11:03:56
575,14,San Martín Hidalgo,2022-02-22 11:03:56
576,14,Guachinango,2022-02-22 11:03:56
577,14,Mixtlán,2022-02-22 11:03:56
578,14,Mascota,2022-02-22 11:03:56
579,14,San Sebastián del Oeste,2022-02-22 11:03:56
580,14,San Juan de los Lagos,2022-02-22 11:03:56
581,14,Jalostotitlán,2022-02-22 11:03:56
582,14,San Miguel el Alto,2022-02-22 11:03:56
583,14,San Julián,2022-02-22 11:03:56
584,14,Arandas,2022-02-22 11:03:56
585,14,San Ignacio Cerro Gordo,2022-02-22 11:03:56
586,14,Teocaltiche,2022-02-22 11:03:56
587,14,Villa Hidalgo,2022-02-22 11:03:56
588,14,Encarnación de Díaz,2022-02-22 11:03:56
589,14,Yahualica de González Gallo,2022-02-22 11:03:56
590,14,Mexticacán,2022-02-22 11:03:56
591,14,Cañadas de Obregón,2022-02-22 11:03:56
592,14,Valle de Guadalupe,2022-02-22 11:03:56
593,14,Lagos de Moreno,2022-02-22 11:03:56
594,14,Ojuelos de Jalisco,2022-02-22 11:03:56
595,14,Unión de San Antonio,2022-02-22 11:03:56
596,14,San Diego de Alejandría,2022-02-22 11:03:56
597,14,Tepatitlán de Morelos,2022-02-22 11:03:56
598,14,Tototlán,2022-02-22 11:03:56
599,14,Atotonilco el Alto,2022-02-22 11:03:56
600,14,Ocotlán,2022-02-22 11:03:56
601,14,Jamay,2022-02-22 11:03:56
602,14,La Barca,2022-02-22 11:03:56
603,14,Ayotlán,2022-02-22 11:03:56
604,14,Jesús María,2022-02-22 11:03:56
605,14,Degollado,2022-02-22 11:03:56
606,14,Unión de Tula,2022-02-22 11:03:56
607,14,Ayutla,2022-02-22 11:03:56
608,14,Atenguillo,2022-02-22 11:03:56
609,14,Cuautla,2022-02-22 11:03:56
610,14,Atengo,2022-02-22 11:03:56
611,14,Talpa de Allende,2022-02-22 11:03:56
612,14,Puerto Vallarta,2022-02-22 11:03:56
613,14,Cabo Corrientes,2022-02-22 11:03:56
614,14,Tomatlán,2022-02-22 11:03:56
615,14,Cocula,2022-02-22 11:03:56
616,14,Tecolotlán,2022-02-22 11:03:56
617,14,Tenamaxtlán,2022-02-22 11:03:56
618,14,Juchitlán,2022-02-22 11:03:56
619,14,Chiquilistlán,2022-02-22 11:03:56
620,14,Ejutla,2022-02-22 11:03:56
621,14,El Limón,2022-02-22 11:03:56
622,14,El Grullo,2022-02-22 11:03:56
623,14,Tonaya,2022-02-22 11:03:56
624,14,Tuxcacuesco,2022-02-22 11:03:56
625,14,Villa Purificación,2022-02-22 11:03:56
626,14,La Huerta,2022-02-22 11:03:56
627,14,Autlán de Navarro,2022-02-22 11:03:56
628,14,Casimiro Castillo,2022-02-22 11:03:56
629,14,Cuautitlán de García Barragán,2022-02-22 11:03:56
630,14,Cihuatlán,2022-02-22 11:03:56
631,14,Zapotlán el Grande,2022-02-22 11:03:56
632,14,Gómez Farías,2022-02-22 11:03:56
633,14,Concepción de Buenos Aires,2022-02-22 11:03:56
634,14,Atoyac,2022-02-22 11:03:56
635,14,Techaluta de Montenegro,2022-02-22 11:03:56
636,14,Teocuitatlán de Corona,2022-02-22 11:03:56
637,14,Sayula,2022-02-22 11:03:56
638,14,Tapalpa,2022-02-22 11:03:56
639,14,Amacueca,2022-02-22 11:03:56
640,14,Tizapán el Alto,2022-02-22 11:03:56
641,14,Tuxcueca,2022-02-22 11:03:56
642,14,La Manzanilla de la Paz,2022-02-22 11:03:56
643,14,Mazamitla,2022-02-22 11:03:56
644,14,Valle de Juárez,2022-02-22 11:03:56
645,14,Quitupan,2022-02-22 11:03:56
646,14,Zapotiltic,2022-02-22 11:03:56
647,14,Tamazula de Gordiano,2022-02-22 11:03:56
648,14,San Gabriel,2022-02-22 11:03:56
649,14,Tolimán,2022-02-22 11:03:56
650,14,Zapotitlán de Vadillo,2022-02-22 11:03:56
651,14,Tuxpan,2022-02-22 11:03:56
652,14,Tonila,2022-02-22 11:03:56
653,14,Pihuamo,2022-02-22 11:03:56
654,14,Tecalitlán,2022-02-22 11:03:56
655,14,Jilotlán de los Dolores,2022-02-22 11:03:56
656,14,Santa María del Oro,2022-02-22 11:03:56
657,15,Toluca,2022-02-22 11:03:56
658,15,Acambay de Ruíz Castañeda,2022-02-22 11:03:56
659,15,Aculco,2022-02-22 11:03:56
660,15,Temascalcingo,2022-02-22 11:03:56
661,15,Atlacomulco,2022-02-22 11:03:56
662,15,Timilpan,2022-02-22 11:03:56
663,15,Morelos,2022-02-22 11:03:56
664,15,El Oro,2022-02-22 11:03:56
665,15,San Felipe del Progreso,2022-02-22 11:03:56
666,15,San José del Rincón,2022-02-22 11:03:56
667,15,Jocotitlán,2022-02-22 11:03:56
668,15,Ixtlahuaca,2022-02-22 11:03:56
669,15,Jiquipilco,2022-02-22 11:03:56
670,15,Temoaya,2022-02-22 11:03:56
671,15,Almoloya de Juárez,2022-02-22 11:03:56
672,15,Villa Victoria,2022-02-22 11:03:56
673,15,Villa de Allende,2022-02-22 11:03:56
674,15,Donato Guerra,2022-02-22 11:03:56
675,15,Ixtapan del Oro,2022-02-22 11:03:56
676,15,Santo Tomás,2022-02-22 11:03:56
677,15,Otzoloapan,2022-02-22 11:03:56
678,15,Zacazonapan,2022-02-22 11:03:56
679,15,Valle de Bravo,2022-02-22 11:03:56
680,15,Amanalco,2022-02-22 11:03:56
681,15,Temascaltepec,2022-02-22 11:03:56
682,15,Zinacantepec,2022-02-22 11:03:56
683,15,Tejupilco,2022-02-22 11:03:56
684,15,Luvianos,2022-02-22 11:03:56
685,15,San Simón de Guerrero,2022-02-22 11:03:56
686,15,Amatepec,2022-02-22 11:03:56
687,15,Tlatlaya,2022-02-22 11:03:56
688,15,Sultepec,2022-02-22 11:03:56
689,15,Texcaltitlán,2022-02-22 11:03:56
690,15,Coatepec Harinas,2022-02-22 11:03:56
691,15,Villa Guerrero,2022-02-22 11:03:56
692,15,Zacualpan,2022-02-22 11:03:56
693,15,Almoloya de Alquisiras,2022-02-22 11:03:56
694,15,Ixtapan de la Sal,2022-02-22 11:03:56
695,15,Tonatico,2022-02-22 11:03:56
696,15,Zumpahuacán,2022-02-22 11:03:56
697,15,Lerma,2022-02-22 11:03:56
698,15,Xonacatlán,2022-02-22 11:03:56
699,15,Otzolotepec,2022-02-22 11:03:56
700,15,San Mateo Atenco,2022-02-22 11:03:56
701,15,Metepec,2022-02-22 11:03:56
702,15,Mexicaltzingo,2022-02-22 11:03:56
703,15,Calimaya,2022-02-22 11:03:56
704,15,Chapultepec,2022-02-22 11:03:56
705,15,San Antonio la Isla,2022-02-22 11:03:56
706,15,Tenango del Valle,2022-02-22 11:03:56
707,15,Rayón,2022-02-22 11:03:56
708,15,Joquicingo,2022-02-22 11:03:56
709,15,Tenancingo,2022-02-22 11:03:56
710,15,Malinalco,2022-02-22 11:03:56
711,15,Ocuilan,2022-02-22 11:03:56
712,15,Atizapán,2022-02-22 11:03:56
713,15,Almoloya del Río,2022-02-22 11:03:56
714,15,Texcalyacac,2022-02-22 11:03:56
715,15,Tianguistenco,2022-02-22 11:03:56
716,15,Xalatlaco,2022-02-22 11:03:56
717,15,Capulhuac,2022-02-22 11:03:56
718,15,Ocoyoacac,2022-02-22 11:03:56
719,15,Huixquilucan,2022-02-22 11:03:56
720,15,Atizapán de Zaragoza,2022-02-22 11:03:56
721,15,Naucalpan de Juárez,2022-02-22 11:03:56
722,15,Tlalnepantla de Baz,2022-02-22 11:03:56
723,15,Polotitlán,2022-02-22 11:03:56
724,15,Jilotepec,2022-02-22 11:03:56
725,15,Soyaniquilpan de Juárez,2022-02-22 11:03:56
726,15,Villa del Carbón,2022-02-22 11:03:56
727,15,Chapa de Mota,2022-02-22 11:03:56
728,15,Nicolás Romero,2022-02-22 11:03:56
729,15,Isidro Fabela,2022-02-22 11:03:56
730,15,Jilotzingo,2022-02-22 11:03:56
731,15,Tepotzotlán,2022-02-22 11:03:56
732,15,Coyotepec,2022-02-22 11:03:56
733,15,Huehuetoca,2022-02-22 11:03:56
734,15,Cuautitlán Izcalli,2022-02-22 11:03:56
735,15,Teoloyucan,2022-02-22 11:03:56
736,15,Cuautitlán,2022-02-22 11:03:56
737,15,Melchor Ocampo,2022-02-22 11:03:56
738,15,Tultitlán,2022-02-22 11:03:56
739,15,Tultepec,2022-02-22 11:03:56
740,15,Ecatepec de Morelos,2022-02-22 11:03:56
741,15,Zumpango,2022-02-22 11:03:56
742,15,Tequixquiac,2022-02-22 11:03:56
743,15,Apaxco,2022-02-22 11:03:56
744,15,Hueypoxtla,2022-02-22 11:03:56
745,15,Coacalco de Berriozábal,2022-02-22 11:03:56
746,15,Tecámac,2022-02-22 11:03:56
747,15,Jaltenco,2022-02-22 11:03:56
748,15,Tonanitla,2022-02-22 11:03:56
749,15,Nextlalpan,2022-02-22 11:03:56
750,15,Teotihuacán,2022-02-22 11:03:56
751,15,San Martín de las Pirámides,2022-02-22 11:03:56
752,15,Acolman,2022-02-22 11:03:56
753,15,Otumba,2022-02-22 11:03:56
754,15,Axapusco,2022-02-22 11:03:56
755,15,Nopaltepec,2022-02-22 11:03:56
756,15,Temascalapa,2022-02-22 11:03:56
757,15,Tezoyuca,2022-02-22 11:03:56
758,15,Chiautla,2022-02-22 11:03:56
759,15,Papalotla,2022-02-22 11:03:56
760,15,Tepetlaoxtoc,2022-02-22 11:03:56
761,15,Texcoco,2022-02-22 11:03:56
762,15,Chiconcuac,2022-02-22 11:03:56
763,15,Atenco,2022-02-22 11:03:56
764,15,Chimalhuacán,2022-02-22 11:03:56
765,15,Chicoloapan,2022-02-22 11:03:56
766,15,La Paz,2022-02-22 11:03:56
767,15,Ixtapaluca,2022-02-22 11:03:56
768,15,Chalco,2022-02-22 11:03:56
769,15,Valle de Chalco Solidaridad,2022-02-22 11:03:56
770,15,Temamatla,2022-02-22 11:03:56
771,15,Cocotitlán,2022-02-22 11:03:56
772,15,Tlalmanalco,2022-02-22 11:03:56
773,15,Ayapango,2022-02-22 11:03:56
774,15,Tenango del Aire,2022-02-22 11:03:56
775,15,Ozumba,2022-02-22 11:03:56
776,15,Juchitepec,2022-02-22 11:03:56
777,15,Tepetlixpa,2022-02-22 11:03:56
778,15,Amecameca,2022-02-22 11:03:56
779,15,Atlautla,2022-02-22 11:03:56
780,15,Ecatzingo,2022-02-22 11:03:56
781,15,Nezahualcóyotl,2022-02-22 11:03:56
782,16,Morelia,2022-02-22 11:03:56
783,16,Huaniqueo,2022-02-22 11:03:56
784,16,Coeneo,2022-02-22 11:03:56
785,16,Quiroga,2022-02-22 11:03:56
786,16,Tzintzuntzan,2022-02-22 11:03:56
787,16,Lagunillas,2022-02-22 11:03:56
788,16,Acuitzio,2022-02-22 11:03:56
789,16,Madero,2022-02-22 11:03:56
790,16,Puruándiro,2022-02-22 11:03:56
791,16,José Sixto Verduzco,2022-02-22 11:03:56
792,16,Angamacutiro,2022-02-22 11:03:56
793,16,Panindícuaro,2022-02-22 11:03:56
794,16,Zacapu,2022-02-22 11:03:56
795,16,Tlazazalca,2022-02-22 11:03:56
796,16,Purépero,2022-02-22 11:03:56
797,16,Jiménez,2022-02-22 11:03:56
798,16,Morelos,2022-02-22 11:03:56
799,16,Huandacareo,2022-02-22 11:03:56
800,16,Cuitzeo,2022-02-22 11:03:56
801,16,Chucándiro,2022-02-22 11:03:56
802,16,Copándaro,2022-02-22 11:03:56
803,16,Tarímbaro,2022-02-22 11:03:56
804,16,Santa Ana Maya,2022-02-22 11:03:56
805,16,Álvaro Obregón,2022-02-22 11:03:56
806,16,Zinapécuaro,2022-02-22 11:03:56
807,16,Indaparapeo,2022-02-22 11:03:56
808,16,Queréndaro,2022-02-22 11:03:56
809,16,Sahuayo,2022-02-22 11:03:56
810,16,Briseñas,2022-02-22 11:03:56
811,16,Cojumatlán de Régules,2022-02-22 11:03:56
812,16,Venustiano Carranza,2022-02-22 11:03:56
813,16,Pajacuarán,2022-02-22 11:03:56
814,16,Vista Hermosa,2022-02-22 11:03:56
815,16,Tanhuato,2022-02-22 11:03:56
816,16,Yurécuaro,2022-02-22 11:03:56
817,16,Ixtlán,2022-02-22 11:03:56
818,16,La Piedad,2022-02-22 11:03:56
819,16,Numarán,2022-02-22 11:03:56
820,16,Churintzio,2022-02-22 11:03:56
821,16,Zináparo,2022-02-22 11:03:56
822,16,Penjamillo,2022-02-22 11:03:56
823,16,Marcos Castellanos,2022-02-22 11:03:56
824,16,Jiquilpan,2022-02-22 11:03:56
825,16,Villamar,2022-02-22 11:03:56
826,16,Chavinda,2022-02-22 11:03:56
827,16,Zamora,2022-02-22 11:03:56
828,16,Ecuandureo,2022-02-22 11:03:56
829,16,Tangancícuaro,2022-02-22 11:03:56
830,16,Chilchota,2022-02-22 11:03:56
831,16,Jacona,2022-02-22 11:03:56
832,16,Tangamandapio,2022-02-22 11:03:56
833,16,Cotija,2022-02-22 11:03:56
834,16,Tocumbo,2022-02-22 11:03:56
835,16,Tingüindín,2022-02-22 11:03:56
836,16,Uruapan,2022-02-22 11:03:56
837,16,Charapan,2022-02-22 11:03:56
838,16,Paracho,2022-02-22 11:03:56
839,16,Cherán,2022-02-22 11:03:56
840,16,Nahuatzen,2022-02-22 11:03:56
841,16,Tingambato,2022-02-22 11:03:56
842,16,Los Reyes,2022-02-22 11:03:56
843,16,Peribán,2022-02-22 11:03:56
844,16,Tancítaro,2022-02-22 11:03:56
845,16,Nuevo Parangaricutiro,2022-02-22 11:03:56
846,16,Buenavista,2022-02-22 11:03:56
847,16,Tepalcatepec,2022-02-22 11:03:56
848,16,Aguililla,2022-02-22 11:03:56
849,16,Apatzingán,2022-02-22 11:03:56
850,16,Parácuaro,2022-02-22 11:03:56
851,16,Coahuayana,2022-02-22 11:03:56
852,16,Chinicuila,2022-02-22 11:03:56
853,16,Coalcomán de Vázquez Pallares,2022-02-22 11:03:56
854,16,Aquila,2022-02-22 11:03:56
855,16,Tumbiscatío,2022-02-22 11:03:56
856,16,Arteaga,2022-02-22 11:03:56
857,16,Lázaro Cárdenas,2022-02-22 11:03:56
858,16,Epitacio Huerta,2022-02-22 11:03:56
859,16,Contepec,2022-02-22 11:03:56
860,16,Tlalpujahua,2022-02-22 11:03:56
861,16,Hidalgo,2022-02-22 11:03:56
862,16,Maravatío,2022-02-22 11:03:56
863,16,Irimbo,2022-02-22 11:03:56
864,16,Senguio,2022-02-22 11:03:56
865,16,Charo,2022-02-22 11:03:56
866,16,Tzitzio,2022-02-22 11:03:56
867,16,Tiquicheo de Nicolás Romero,2022-02-22 11:03:56
868,16,Aporo,2022-02-22 11:03:56
869,16,Angangueo,2022-02-22 11:03:56
870,16,Tuxpan,2022-02-22 11:03:56
871,16,Ocampo,2022-02-22 11:03:56
872,16,Jungapeo,2022-02-22 11:03:56
873,16,Zitácuaro,2022-02-22 11:03:56
874,16,Tuzantla,2022-02-22 11:03:56
875,16,Juárez,2022-02-22 11:03:56
876,16,Susupuato,2022-02-22 11:03:56
877,16,Pátzcuaro,2022-02-22 11:03:56
878,16,Erongarícuaro,2022-02-22 11:03:56
879,16,Huiramba,2022-02-22 11:03:56
880,16,Tacámbaro,2022-02-22 11:03:56
881,16,Turicato,2022-02-22 11:03:56
882,16,Ziracuaretiro,2022-02-22 11:03:56
883,16,Taretan,2022-02-22 11:03:56
884,16,Gabriel Zamora,2022-02-22 11:03:56
885,16,Nuevo Urecho,2022-02-22 11:03:56
886,16,Múgica,2022-02-22 11:03:56
887,16,Salvador Escalante,2022-02-22 11:03:56
888,16,Ario,2022-02-22 11:03:56
889,16,La Huacana,2022-02-22 11:03:56
890,16,Churumuco,2022-02-22 11:03:56
891,16,Nocupétaro,2022-02-22 11:03:56
892,16,Carácuaro,2022-02-22 11:03:56
893,16,Huetamo,2022-02-22 11:03:56
894,16,San Lucas,2022-02-22 11:03:56
895,17,Cuernavaca,2022-02-22 11:03:56
896,17,Huitzilac,2022-02-22 11:03:56
897,17,Tepoztlán,2022-02-22 11:03:56
898,17,Tlalnepantla,2022-02-22 11:03:56
899,17,Tlayacapan,2022-02-22 11:03:56
900,17,Jiutepec,2022-02-22 11:03:56
901,17,Temixco,2022-02-22 11:03:56
902,17,Miacatlán,2022-02-22 11:03:56
903,17,Coatlán del Río,2022-02-22 11:03:56
904,17,Tetecala,2022-02-22 11:03:56
905,17,Mazatepec,2022-02-22 11:03:56
906,17,Amacuzac,2022-02-22 11:03:56
907,17,Puente de Ixtla,2022-02-22 11:03:56
908,17,Ayala,2022-02-22 11:03:56
909,17,Yautepec,2022-02-22 11:03:56
910,17,Cuautla,2022-02-22 11:03:56
911,17,Emiliano Zapata,2022-02-22 11:03:56
912,17,Tlaltizapán de Zapata,2022-02-22 11:03:56
913,17,Zacatepec,2022-02-22 11:03:56
914,17,Xochitepec,2022-02-22 11:03:56
915,17,Tetela del Volcán,2022-02-22 11:03:56
916,17,Yecapixtla,2022-02-22 11:03:56
917,17,Totolapan,2022-02-22 11:03:56
918,17,Atlatlahucan,2022-02-22 11:03:56
919,17,Ocuituco,2022-02-22 11:03:56
920,17,Temoac,2022-02-22 11:03:56
921,17,Zacualpan,2022-02-22 11:03:56
922,17,Jojutla,2022-02-22 11:03:56
923,17,Tepalcingo,2022-02-22 11:03:56
924,17,Jonacatepec,2022-02-22 11:03:56
925,17,Axochiapan,2022-02-22 11:03:56
926,17,Jantetelco,2022-02-22 11:03:56
927,17,Tlaquiltenango,2022-02-22 11:03:56
928,18,Tepic,2022-02-22 11:03:56
929,18,Tuxpan,2022-02-22 11:03:56
930,18,Santiago Ixcuintla,2022-02-22 11:03:56
931,18,Acaponeta,2022-02-22 11:03:56
932,18,Tecuala,2022-02-22 11:03:56
933,18,Huajicori,2022-02-22 11:03:56
934,18,Del Nayar,2022-02-22 11:03:56
935,18,La Yesca,2022-02-22 11:03:56
936,18,Ruíz,2022-02-22 11:03:56
937,18,Rosamorada,2022-02-22 11:03:56
938,18,Compostela,2022-02-22 11:03:56
939,18,Bahía de Banderas,2022-02-22 11:03:56
940,18,San Blas,2022-02-22 11:03:56
941,18,Xalisco,2022-02-22 11:03:56
942,18,San Pedro Lagunillas,2022-02-22 11:03:56
943,18,Santa María del Oro,2022-02-22 11:03:56
944,18,Jala,2022-02-22 11:03:56
945,18,Ahuacatlán,2022-02-22 11:03:56
946,18,Ixtlán del Río,2022-02-22 11:03:56
947,18,Amatlán de Cañas,2022-02-22 11:03:56
948,19,Monterrey,2022-02-22 11:03:56
949,19,Anáhuac,2022-02-22 11:03:56
950,19,Lampazos de Naranjo,2022-02-22 11:03:56
951,19,Mina,2022-02-22 11:03:56
952,19,Bustamante,2022-02-22 11:03:56
953,19,Sabinas Hidalgo,2022-02-22 11:03:56
954,19,Villaldama,2022-02-22 11:03:56
955,19,Vallecillo,2022-02-22 11:03:56
956,19,Parás,2022-02-22 11:03:56
957,19,Salinas Victoria,2022-02-22 11:03:56
958,19,Ciénega de Flores,2022-02-22 11:03:56
959,19,Hidalgo,2022-02-22 11:03:56
960,19,Abasolo,2022-02-22 11:03:56
961,19,Higueras,2022-02-22 11:03:56
962,19,General Zuazua,2022-02-22 11:03:56
963,19,Agualeguas,2022-02-22 11:03:56
964,19,General Treviño,2022-02-22 11:03:56
965,19,Cerralvo,2022-02-22 11:03:56
966,19,Melchor Ocampo,2022-02-22 11:03:56
967,19,García,2022-02-22 11:03:56
968,19,General Escobedo,2022-02-22 11:03:56
969,19,Santa Catarina,2022-02-22 11:03:56
970,19,San Pedro Garza García,2022-02-22 11:03:56
971,19,San Nicolás de los Garza,2022-02-22 11:03:56
972,19,El Carmen,2022-02-22 11:03:56
973,19,Apodaca,2022-02-22 11:03:56
974,19,Pesquería,2022-02-22 11:03:56
975,19,Marín,2022-02-22 11:03:56
976,19,Doctor González,2022-02-22 11:03:56
977,19,Los Ramones,2022-02-22 11:03:56
978,19,Los Herreras,2022-02-22 11:03:56
979,19,Los Aldamas,2022-02-22 11:03:56
980,19,Doctor Coss,2022-02-22 11:03:56
981,19,General Bravo,2022-02-22 11:03:56
982,19,China,2022-02-22 11:03:56
983,19,Guadalupe,2022-02-22 11:03:56
984,19,Juárez,2022-02-22 11:03:56
985,19,Santiago,2022-02-22 11:03:56
986,19,Allende,2022-02-22 11:03:56
987,19,General Terán,2022-02-22 11:03:56
988,19,Cadereyta Jiménez,2022-02-22 11:03:56
989,19,Montemorelos,2022-02-22 11:03:56
990,19,Rayones,2022-02-22 11:03:56
991,19,Linares,2022-02-22 11:03:56
992,19,Iturbide,2022-02-22 11:03:56
993,19,Galeana,2022-02-22 11:03:56
994,19,Hualahuises,2022-02-22 11:03:56
995,19,Doctor Arroyo,2022-02-22 11:03:56
996,19,Aramberri,2022-02-22 11:03:56
997,19,General Zaragoza,2022-02-22 11:03:56
998,19,Mier y Noriega,2022-02-22 11:03:56
999,20,Oaxaca de Juárez,2022-02-22 11:03:56
1000,20,Villa de Etla,2022-02-22 11:03:56
1001,20,San Juan Bautista Atatlahuca,2022-02-22 11:03:56
1002,20,San Jerónimo Sosola,2022-02-22 11:03:56
1003,20,San Juan Bautista Jayacatlán,2022-02-22 11:03:56
1004,20,San Francisco Telixtlahuaca,2022-02-22 11:03:56
1005,20,Santiago Tenango,2022-02-22 11:03:56
1006,20,San Pablo Huitzo,2022-02-22 11:03:56
1007,20,San Juan del Estado,2022-02-22 11:03:56
1008,20,Magdalena Apasco,2022-02-22 11:03:56
1009,20,Santiago Suchilquitongo,2022-02-22 11:03:56
1010,20,San Juan Bautista Guelache,2022-02-22 11:03:56
1011,20,Reyes Etla,2022-02-22 11:03:56
1012,20,Nazareno Etla,2022-02-22 11:03:56
1013,20,San Andrés Zautla,2022-02-22 11:03:56
1014,20,San Agustín Etla,2022-02-22 11:03:56
1015,20,Soledad Etla,2022-02-22 11:03:56
1016,20,Santo Tomás Mazaltepec,2022-02-22 11:03:56
1017,20,Guadalupe Etla,2022-02-22 11:03:56
1018,20,San Pablo Etla,2022-02-22 11:03:56
1019,20,San Felipe Tejalápam,2022-02-22 11:03:56
1020,20,San Lorenzo Cacaotepec,2022-02-22 11:03:56
1021,20,Santa María Peñoles,2022-02-22 11:03:56
1022,20,Santiago Tlazoyaltepec,2022-02-22 11:03:56
1023,20,Tlalixtac de Cabrera,2022-02-22 11:03:56
1024,20,San Jacinto Amilpas,2022-02-22 11:03:56
1025,20,San Andrés Huayápam,2022-02-22 11:03:56
1026,20,San Agustín Yatareni,2022-02-22 11:03:56
1027,20,Santo Domingo Tomaltepec,2022-02-22 11:03:56
1028,20,Santa María del Tule,2022-02-22 11:03:56
1029,20,San Juan Bautista Tuxtepec,2022-02-22 11:03:56
1030,20,Loma Bonita,2022-02-22 11:03:56
1031,20,San José Independencia,2022-02-22 11:03:56
1032,20,Cosolapa,2022-02-22 11:03:56
1033,20,Acatlán de Pérez Figueroa,2022-02-22 11:03:56
1034,20,San Miguel Soyaltepec,2022-02-22 11:03:56
1035,20,Ayotzintepec,2022-02-22 11:03:56
1036,20,San Pedro Ixcatlán,2022-02-22 11:03:56
1037,20,San José Chiltepec,2022-02-22 11:03:56
1038,20,San Felipe Jalapa de Díaz,2022-02-22 11:03:56
1039,20,Santa María Jacatepec,2022-02-22 11:03:56
1040,20,San Lucas Ojitlán,2022-02-22 11:03:56
1041,20,San Juan Bautista Valle Nacional,2022-02-22 11:03:56
1042,20,San Felipe Usila,2022-02-22 11:03:56
1043,20,Huautla de Jiménez,2022-02-22 11:03:56
1044,20,Santa María Chilchotla,2022-02-22 11:03:56
1045,20,Santa Ana Ateixtlahuaca,2022-02-22 11:03:56
1046,20,San Lorenzo Cuaunecuiltitla,2022-02-22 11:03:56
1047,20,San Francisco Huehuetlán,2022-02-22 11:03:56
1048,20,San Pedro Ocopetatillo,2022-02-22 11:03:56
1049,20,Santa Cruz Acatepec,2022-02-22 11:03:56
1050,20,Eloxochitlán de Flores Magón,2022-02-22 11:03:56
1051,20,Santiago Texcalcingo,2022-02-22 11:03:56
1052,20,Teotitlán de Flores Magón,2022-02-22 11:03:56
1053,20,Santa María Teopoxco,2022-02-22 11:03:56
1054,20,San Martín Toxpalan,2022-02-22 11:03:56
1055,20,San Jerónimo Tecóatl,2022-02-22 11:03:56
1056,20,Santa María la Asunción,2022-02-22 11:03:56
1057,20,Huautepec,2022-02-22 11:03:56
1058,20,San Juan Coatzóspam,2022-02-22 11:03:56
1059,20,San Lucas Zoquiápam,2022-02-22 11:03:56
1060,20,San Antonio Nanahuatípam,2022-02-22 11:03:56
1061,20,San José Tenango,2022-02-22 11:03:56
1062,20,San Mateo Yoloxochitlán,2022-02-22 11:03:56
1063,20,San Bartolomé Ayautla,2022-02-22 11:03:56
1064,20,Mazatlán Villa de Flores,2022-02-22 11:03:56
1065,20,San Juan de los Cués,2022-02-22 11:03:56
1066,20,Santa María Tecomavaca,2022-02-22 11:03:56
1067,20,Santa María Ixcatlán,2022-02-22 11:03:56
1068,20,San Juan Bautista Cuicatlán,2022-02-22 11:03:56
1069,20,Cuyamecalco Villa de Zaragoza,2022-02-22 11:03:56
1070,20,Santa Ana Cuauhtémoc,2022-02-22 11:03:56
1071,20,Chiquihuitlán de Benito Juárez,2022-02-22 11:03:56
1072,20,San Pedro Teutila,2022-02-22 11:03:56
1073,20,San Miguel Santa Flor,2022-02-22 11:03:56
1074,20,Santa María Tlalixtac,2022-02-22 11:03:56
1075,20,San Andrés Teotilálpam,2022-02-22 11:03:56
1076,20,San Francisco Chapulapa,2022-02-22 11:03:56
1077,20,Concepción Pápalo,2022-02-22 11:03:56
1078,20,Santos Reyes Pápalo,2022-02-22 11:03:56
1079,20,San Juan Bautista Tlacoatzintepec,2022-02-22 11:03:56
1080,20,Santa María Pápalo,2022-02-22 11:03:56
1081,20,San Juan Tepeuxila,2022-02-22 11:03:56
1082,20,San Pedro Sochiápam,2022-02-22 11:03:56
1083,20,Valerio Trujano,2022-02-22 11:03:56
1084,20,San Pedro Jocotipac,2022-02-22 11:03:56
1085,20,Santa María Texcatitlán,2022-02-22 11:03:56
1086,20,San Pedro Jaltepetongo,2022-02-22 11:03:56
1087,20,Santiago Nacaltepec,2022-02-22 11:03:56
1088,20,Natividad,2022-02-22 11:03:56
1089,20,San Juan Quiotepec,2022-02-22 11:03:56
1090,20,San Pedro Yólox,2022-02-22 11:03:56
1091,20,Santiago Comaltepec,2022-02-22 11:03:56
1092,20,Abejones,2022-02-22 11:03:56
1093,20,San Pablo Macuiltianguis,2022-02-22 11:03:56
1094,20,Ixtlán de Juárez,2022-02-22 11:03:56
1095,20,San Juan Atepec,2022-02-22 11:03:56
1096,20,San Pedro Yaneri,2022-02-22 11:03:56
1097,20,San Miguel Aloápam,2022-02-22 11:03:56
1098,20,Teococuilco de Marcos Pérez,2022-02-22 11:03:56
1099,20,Santa Ana Yareni,2022-02-22 11:03:56
