id,plantel_id,tipo_instalacion_id,nombre,ubicacion,capacidad,metros,recursos,created_at,updated_at,deleted_at
4314,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 20:54,2020/12/18 20:56,2020/12/18 20:59
4315,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 20:54,2020/12/18 20:56,2020/12/18 20:59
4316,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 20:54,2020/12/18 21:06,2020/12/18 21:18
4317,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:18,2021/01/22 08:22,1900/01/01 00:00
4318,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:18,2021/01/22 08:22,1900/01/01 00:00
4319,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:22,1900/01/01 00:00,1900/01/01 00:00
4320,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:22,1900/01/01 00:00,1900/01/01 00:00
4321,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:22,2020/12/18 22:56,2020/12/18 23:08
4322,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:22,2020/12/18 22:56,2020/12/18 23:08
4323,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:36,1900/01/01 00:00,1900/01/01 00:00
4324,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:36,1900/01/01 00:00,1900/01/01 00:00
4325,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:36,2020/12/18 22:56,2020/12/18 23:08
4326,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:36,2020/12/18 22:56,2020/12/18 23:08
4327,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:36,2020/12/18 22:56,2020/12/18 23:08
4328,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:36,2020/12/18 22:56,2020/12/18 23:08
4329,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:53,1900/01/01 00:00,1900/01/01 00:00
4330,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 21:53,1900/01/01 00:00,1900/01/01 00:00
4331,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4332,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4333,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4334,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4335,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4336,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4337,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4338,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 21:53,2020/12/18 22:56,2020/12/18 23:08
4339,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 22:09,1900/01/01 00:00,1900/01/01 00:00
4340,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 22:09,1900/01/01 00:00,1900/01/01 00:00
4341,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4342,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4343,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4344,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4345,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4346,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4347,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4348,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4349,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4350,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4351,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4352,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4353,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4354,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4355,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4356,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:09,2020/12/18 22:56,2020/12/18 23:08
4357,52,1,1,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 22:17,1900/01/01 00:00,1900/01/01 00:00
4358,52,1,2°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 22:17,1900/01/01 00:00,1900/01/01 00:00
4359,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4360,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4361,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4362,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4363,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4364,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4365,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4366,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4367,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4368,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4369,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4370,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4371,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4372,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4373,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4374,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4375,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4376,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4377,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4378,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4379,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4380,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4381,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4382,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4383,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4384,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4385,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4386,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4387,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4388,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4389,52,3,Auditorio o área magna,0,100,23,-,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4390,52,9,Centro de documentación o biblioteca,0,40,64,computadoras,2020/12/18 22:17,2020/12/18 22:56,2020/12/18 23:08
4391,52,1,3°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4392,52,1,4°,0,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4393,52,1,5°,PLANTA ALTA,30,40,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4394,52,1,6°,PLANTA ALTA,30,40,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4395,52,1,7°,PLANTA ALTAPPROYECTOR BOCINAS PIZARRON AIRE ACONDICIONADO VENTILADOR ESCRITORIO  SILLAS CASILLERO,30,35,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4396,52,1,8°,PLANTA ALTA,45,30,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4397,52,1,9°,PLANTA ALTA,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4398,52,1,10°,PLANTA ALTA,30,45,PPROYECTORnBOCINASnPIZARRONnAIRE ACONDICIONADOnVENTILADORnESCRITORIO nSILLASnCASILLEROn,2020/12/18 23:08,2021/01/22 08:22,1900/01/01 00:00
4399,52,8,COMPUTO,PLANTA BAJA,20,50,PPROYECTORnBOCINASnPIZARRONnVENTILADORnESCRITORIO nSILLASnCASILLEROnCOMPUTADORA,2020/12/18 23:08,2021/01/22 18:13,2021/01/22 18:22
4400,52,9,BIBLIOTECA,PLANTA  BAJA,20,50, ,2020/12/18 23:08,2021/01/22 18:13,2021/01/22 18:22
4401,52,1,AULA1,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:22,1900/01/01 00:00,2021/01/22 18:36
4402,52,1,1°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4403,52,1,2°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4404,52,1,3°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4405,52,1,4°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4406,52,1,5°,PLANTA ALTA,30,40,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4407,52,1,6°,PLANTA ALTA,30,40,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4408,52,1,7°,PLANTA ALTA,30,35,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4409,52,1,8°,PLANTA ALTA,45,30,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4410,52,1,9°,PLANTA ALTA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4411,52,1,10°,PLANTA ALTA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/02/10 14:25,1900/01/01 00:00
4412,52,9,1,PLANTA BAJA,20,50,PPROYECTOR; BOCINAS;  PIZARRON;  VENTILADOR;   ESCRITORIO; SILLAS; COMPUTADORASn,2021/01/22 18:36,2021/04/16 13:35,1900/01/01 00:00
4413,52,3,GENERAL,PLANTA BAJA,60,80,PPROYECTOR; BOCINAS; SILLASn,2021/01/22 18:36,2021/04/16 13:35,1900/01/01 00:00
4414,52,8,1°,PLANTA BAJA,20,50,PPROYECTOR; BOCINAS;  PIZARRON;   VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/22 18:36,2021/04/16 13:35,1900/01/01 00:00
4415,52,1,1°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4416,52,1,2°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4417,52,1,3°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4418,52,1,4°,PLANTA BAJA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4419,52,1,5°,PLANTA ALTA,30,45,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4420,52,1,6°,PLANTA ALTA,30,40,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4421,52,1,7°,PLANTA ALTA,30,35,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4422,52,1,8°,PLANTA ALTA,45,30,PPROYECTOR; BOCINAS;  PIZARRON;  AIRE ACONDICIONADO;  VENTILADOR; ESCRITORIO; SILLAS; CASILLEROn,2021/01/23 13:25,2021/02/10 14:29,1900/01/01 00:00
4423,141,4,Laboratorio de fotografía,Televisión Universitaria,28,90,Cámaras profesionales de video; equipo de luces; pantallas; telepronter; micrófonos; computadoras; escenografía. ,2021/02/24 10:58,2021/02/24 11:00,2021/02/24 11:00
4424,141,4,Laboratorio Financiero,Planta baja; Edificio A,24,41,Proyectos; Canón Bocinas; Equipo de Cómputo; software especializado,2021/02/24 10:58,2021/02/24 11:00,2021/02/24 11:00
4425,141,1,CUA-101,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 10:58,1900/01/01 00:00,2021/02/24 11:00
4426,141,4,CUA- 019 Laboratorio Financiero,Planta baja; Edificio A,24,41,Proyectos; Canón Bocinas; Equipo de Cómputo; software especializado,2021/02/24 11:07,2021/02/24 11:17,2021/02/24 11:10
4427,141,1,CUA-102,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarrón; Proyector; Mesas; Sillas,2021/02/24 11:10,1900/01/01 00:00,2021/02/24 11:11
4428,141,4,CUA- 019 Laboratorio Financiero,Planta baja; Edificio A,24,41,Proyectos; Canón Bocinas; Equipo de Cómputo; software especializado,2021/02/24 11:18,2021/02/24 11:20,2021/02/24 11:20
4429,141,1,CUA-101,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarrón; Proyector; Mesas; Sillas,2021/02/24 11:18,1900/01/01 00:00,2021/02/24 11:20
4430,141,1,CUA-103,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarrón; Proyector; Mesas; Sillas,2021/02/24 11:18,1900/01/01 00:00,2021/02/24 11:20
4431,141,4,CUA- 019 Laboratorio Financiero,Planta baja; Edificio A,24,41,Proyectos; Canón Bocinas; Equipo de Cómputo; software especializado,2021/02/24 11:27,2021/02/24 12:03,2021/02/24 12:03
4432,141,1,CUA-101,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:27,2021/02/24 12:55,2021/02/25 09:23
4433,141,1,CUA-102,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:27,2021/02/24 12:55,2021/02/25 09:23
4434,141,1,CUA-103,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:27,2021/02/24 12:55,2021/02/25 09:23
4435,141,1,CUA-104,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:30,2021/02/24 12:55,2021/02/25 09:23
4436,141,1,CUA-105,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:37,2021/02/24 12:55,2021/02/25 09:23
4437,141,1,CUB-112,Piso 1; Edificio B,20,30,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 11:37,2021/02/24 14:16,2021/02/25 09:21
4438,141,1,CUA-106,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 11:58,2021/02/24 12:25,1900/01/01 00:00
4439,141,4,CUA- 019 Laboratorio Financiero,Planta baja; Edificio A,24,41,Proyectos; Canón Bocinas; Equipo de Cómputo; software especializado,2021/02/24 12:03,2021/02/24 12:05,2021/02/24 12:05
4440,141,1,CUB-301,Piso 3; Edificio B,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:08,2021/02/24 14:16,2021/02/25 09:21
4441,141,1,CUA-107,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 12:13,2021/02/24 12:25,1900/01/01 00:00
4442,141,4,Laboratorio de animación,Planta Baja; Edificio E,20,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas; Software edición,2021/02/24 12:13,2021/02/24 12:14,2021/02/24 12:14
4443,141,6,CUE - 112,Piso 1; Edificio E,20,60,Restiradores; Bancos; Proyector; Pizarrón,2021/02/24 12:14,2021/02/24 12:20,2021/02/24 12:18
4444,141,6,CUE - 113,Piso 1; Edificio E,20,60,Restiradores; Bancos; Proyector; Pizarrón,2021/02/24 12:14,2021/02/24 12:20,2021/02/24 12:18
4445,141,4,Laboratorio de animación,Planta Baja; Edificio E,20,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas; Software edición,2021/02/24 12:18,2021/02/24 12:31,2021/02/24 12:27
4446,141,4,Laboratorio de animación,Televisión Universitaria,16,30,Mezcladora de audio; Cabina de Audio,2021/02/24 12:18,2021/02/24 12:31,2021/02/24 12:26
4447,141,6,CUE - 114,Piso 1; Edificio E,20,60,Restiradores; Bancos; Proyector; Pizarrón,2021/02/24 12:20,2021/02/25 09:21,2021/02/25 09:21
4448,141,1,CUA-106,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 12:25,2021/02/24 12:55,2021/02/25 09:23
4449,141,1,CUA-107,Piso 1; Edificio A,32,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 12:25,2021/02/24 12:55,2021/02/25 09:23
4450,141,6,CUE - 115,Piso 1; Edificio E,20,60,Restiradores; Bancos; Proyector; Pizarrón,2021/02/24 12:26,2021/02/25 09:21,2021/02/25 09:21
4451,141,4,CUE-005 - Laboratorio de cómputo 5,Planta Baja; Edificio E,30,50,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 12:30,2021/02/25 09:21,2021/02/25 09:21
4452,141,4,CUE-006 - Laboratorio de Còmputo A,Planta Baja; Edificio E,20,45,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas,2021/02/24 12:30,2021/02/25 09:21,2021/02/25 09:21
4453,141,4,Laboratorio de animación,Planta Baja; Edificio E,20,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas; Software edición,2021/02/24 12:32,2021/02/24 17:48,2021/02/25 09:21
4454,141,4,Laboratorio de audio,Televisión Universitaria,16,30,Mezcladora de audio; Cabina de Audio,2021/02/24 12:32,2021/02/24 17:48,2021/02/25 09:21
4455,141,4,Laboratorio de audio / Foley / Musicalización,Televisión Universitaria,16,30,Mezcladora de audio; Cabina de Audio,2021/02/24 12:32,2021/02/24 17:48,2021/02/25 09:21
4456,141,4,Laboratorio de correción de color,Planta Baja; Edificio E,20,41,Equipo de cómputo; Pizarron; Proyector; Mesas; Sillas; Software edición,2021/02/24 12:32,2021/02/24 17:48,2021/02/25 09:21
4457,141,1,CUE-201,Piso 2; Edificio E,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:35,2021/02/24 14:16,2021/02/25 09:21
4458,141,4,Laboratorio de edición,Piso 1; Edificio A,28,45,Computadoras(software de edición); cañón; pintarrón; cámaras; mesas; sillas.,2021/02/24 12:38,2021/02/24 17:48,2021/02/25 09:21
4459,141,4,Laboratorio de escenografía y televisión,Televisión Universitaria,28,90,Cámaras profesionales de video; equipo de luces; pantallas; telepronter; micrófonos; computadoras; escenografía. ,2021/02/24 12:38,2021/02/24 17:48,2021/02/25 09:21
4460,141,4,Laboratorio de fotografía,Televisión Universitaria,28,90,Cámaras profesionales de video; equipo de luces; pantallas; telepronter; micrófonos; computadoras; escenografía. ,2021/02/24 12:38,2021/02/24 17:48,2021/02/25 09:21
4461,141,1,CUE-202,Piso 2; Edificio E,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:39,2021/02/24 14:16,2021/02/25 09:21
4462,141,1,CUE-203,Piso 2; Edificio E,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:39,2021/02/24 14:16,2021/02/25 09:21
4463,141,4,Laboratorio de guionismo,Televisión Universitaria,28,90,Cámaras profesionales de video; equipo de luces; pantallas; telepronter; micrófonos; computadoras; escenografía. ,2021/02/24 12:42,2021/02/24 17:48,2021/02/25 09:21
4464,141,11,Práctica en la empresa,NA,0,0,NAn,2021/02/24 12:42,2021/02/24 12:55,2021/02/24 12:55
4465,141,1,CUE-204,Piso 2; Edificio E,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:44,2021/02/24 14:16,2021/02/25 09:21
4466,141,1,CUE-205,Piso 2; Edificio E,32,41,Pizarron; Proyector; Bocinas; Sillas; Mesas,2021/02/24 12:44,2021/02/24 14:16,2021/02/25 09:21
4467,141,11,Práctica en la empresa,NA,0,0,NA,2021/02/24 12:55,2021/02/24 17:48,2021/02/25 09:21
4468,141,4,laboratorio p,planta baja,12,90, nyht btuyynmjbtuyhbgvrtgrfvdc,2021/02/24 17:39,2021/02/24 17:48,2021/02/25 09:21
4469,141,1,aula p,ugjuyg,165,80,htfjuygkiugvnhtgdhytnfvjymgjmj,2021/02/24 17:42,1900/01/01 00:00,1900/01/01 00:00
4470,141,1,aula 1,vrwgefdvcwerasd,30,120,rfqwvg4wtefvdx,2021/02/24 17:48,2021/02/26 12:35,2021/02/26 12:41
4471,141,3,CUA-001 Sala de Juicios Orales,Edificio A; Planta Baja,30,60,Salones y Mesas; Estrado de Juicos; equipo de còmputo; proyector; Pantallas Planas; càmaras; equipo de audio,2021/02/25 09:53,2023/08/22 17:53,1900/01/01 00:00
